,age,total_pageviews,edu,edu_ages,user_level,industry,value_level,act_level,sex,blue_money,red_money,work_hours,region,labels,pro1,pro2
321,37,73199,2,9,2,3,2,3,1,0,0,40,1,0,0.504600528,0.495399472
322,49,362679,5,11,2,1,2,1,1,0,0,9,1,0,0.503576678,0.496423322
323,29,197222,1,13,1,2,1,1,0,0,0,40,1,0,0.505182547,0.494817453
324,56,33115,2,9,3,5,5,1,0,0,0,40,1,0,0.510872818,0.489127182
325,42,37997,1,13,2,2,2,1,1,0,0,40,1,1,0.49769085,0.50230915
326,47,162067,3,14,2,1,2,2,1,0,0,40,23,1,0.498981083,0.501018917
327,35,133839,2,10,2,10,2,1,1,0,0,40,1,0,0.503538273,0.496461727
328,33,398874,1,13,1,11,4,1,1,0,0,40,1,0,0.507917524,0.492082476
329,26,289224,1,13,1,2,1,1,1,0,0,40,1,0,0.505786907,0.494213093
330,19,261259,2,10,1,3,4,1,1,0,0,35,1,0,0.517892896,0.482107104
331,61,438587,7,3,2,10,2,2,1,0,0,40,1,0,0.506011501,0.493988499
332,31,271162,2,7,1,2,4,1,1,0,0,40,1,0,0.511476439,0.488523561
333,66,115880,2,9,2,12,2,1,1,0,0,24,1,0,0.506621,0.493379
334,21,29810,2,10,1,1,1,1,0,0,0,40,1,0,0.515312064,0.484687936
335,19,277695,10,1,1,9,1,1,1,0,0,50,6,0,0.519976136,0.480023864
336,35,277347,2,9,2,10,2,1,1,0,0,55,1,0,0.502750505,0.497249495
337,43,220445,2,9,7,12,4,2,1,0,0,40,1,0,0.510852098,0.489147902
338,29,231507,2,9,1,7,1,1,1,0,0,35,1,0,0.508327983,0.491672017
339,28,184477,5,11,3,7,1,1,1,0,0,60,1,0,0.508346412,0.491653588
340,24,174714,2,10,1,3,4,1,1,0,0,45,1,0,0.513394797,0.486605203
341,24,118792,2,10,1,6,4,1,0,0,0,12,1,0,0.516887743,0.483112257
342,46,274689,5,12,3,13,1,1,1,0,0,40,1,0,0.504414675,0.495585325
343,24,148315,2,9,1,3,5,1,1,0,0,45,1,0,0.512330424,0.487669576
344,24,99844,3,14,1,4,4,1,1,0,0,60,1,0,0.508026872,0.491973128
345,36,143437,1,13,3,4,1,5,0,0,0,40,1,0,0.50566843,0.49433157
346,22,114357,2,10,1,1,1,1,1,0,0,55,1,0,0.509302533,0.490697467
347,46,427055,2,10,3,12,1,1,1,0,0,40,1,0,0.507277671,0.492722329
348,68,137518,2,9,7,1,1,1,0,0,0,33,1,0,0.508328558,0.491671442
349,33,183125,2,9,1,6,1,1,0,0,0,45,1,0,0.508006388,0.491993612
350,28,269317,2,9,2,10,2,1,1,0,0,42,1,0,0.505189999,0.494810001
351,46,107682,2,9,3,1,1,1,0,0,0,38,1,0,0.508211415,0.491788585
352,30,159589,1,13,2,2,2,1,1,0,1848,50,1,1,0.493111303,0.506888697
353,50,46401,1,13,4,6,1,1,0,0,0,20,12,0,0.507345718,0.492654282
354,69,164754,2,9,2,4,2,1,1,0,0,20,1,0,0.504500821,0.495499179
355,63,109446,2,9,2,12,2,1,1,0,0,40,1,0,0.504140025,0.495859975
356,33,314068,5,11,3,11,5,1,0,0,0,40,1,0,0.510010606,0.489989394
357,22,242138,2,9,2,1,3,1,0,0,0,40,1,0,0.504941658,0.495058342
358,39,203070,2,10,2,1,2,1,1,0,0,40,1,0,0.501693103,0.498306897
359,39,266960,2,10,3,10,1,1,0,0,0,25,1,0,0.511774484,0.488225516
360,29,239511,2,10,5,1,5,1,0,0,0,50,1,0,0.50856885,0.49143115
361,65,244749,2,9,2,12,2,1,1,0,0,20,2,0,0.506621,0.493379
362,23,244698,7,3,1,9,6,1,1,0,0,35,6,0,0.520583025,0.479416975
363,25,207258,4,5,1,1,5,1,0,0,0,40,6,0,0.516884419,0.483115581
364,61,111563,2,7,2,8,2,1,1,0,0,27,1,0,0.50653375,0.49346625
365,50,233149,5,11,2,6,2,1,1,0,0,50,1,1,0.49926308,0.50073692
366,61,166789,3,14,2,2,2,1,1,0,2246,50,1,1,0.49248528,0.50751472
367,54,22743,1,13,3,2,1,1,1,99999,0,70,1,1,0.441543275,0.558456725
368,41,180599,3,14,2,4,2,1,1,0,0,50,1,1,0.496428403,0.503571597
369,38,28738,2,10,1,1,1,1,0,0,0,40,1,0,0.508859573,0.491140427
370,38,259846,2,9,2,7,2,1,1,0,0,60,1,0,0.501610469,0.498389531
371,24,158950,1,13,2,6,2,1,1,0,0,45,1,0,0.501659366,0.498340634
372,23,185948,2,9,1,7,5,1,1,0,0,40,1,0,0.512224814,0.487775186
373,67,187553,6,4,3,12,1,1,1,0,0,40,1,0,0.511392592,0.488607408
374,49,169092,2,10,2,2,3,1,0,5178,0,40,11,1,0.490517016,0.509482984
375,40,129298,2,9,2,7,2,1,1,0,0,40,1,0,0.502347548,0.497652452
376,36,120204,2,9,3,11,1,1,0,0,0,40,1,0,0.509513807,0.490486193
377,49,229337,2,9,5,5,1,1,1,0,0,40,1,0,0.508536057,0.491463943
378,43,183674,2,8,4,6,5,1,0,0,0,25,5,0,0.511030854,0.488969146
379,34,538243,2,10,5,11,5,2,0,0,0,40,1,0,0.510504765,0.489495235
380,38,108947,2,9,3,10,1,1,1,2174,0,40,1,0,0.511411265,0.488588735
381,35,128516,2,9,2,2,3,1,0,0,0,45,1,1,0.498403803,0.501596197
382,28,147560,2,10,1,6,4,1,1,0,0,40,1,0,0.5119435,0.4880565
383,36,131808,2,9,2,10,2,1,1,4386,0,40,1,0,0.502030003,0.497969997
384,33,234537,2,9,2,7,2,1,1,0,0,40,1,0,0.503377187,0.496622813
385,46,165160,1,13,2,4,3,1,0,0,0,40,1,1,0.496396726,0.503603274
386,51,90275,2,9,3,6,5,1,0,0,0,45,1,0,0.507206197,0.492793803
387,26,143583,3,14,1,4,1,1,0,0,0,40,1,0,0.507477082,0.492522918
388,27,210020,2,9,2,10,4,1,1,0,0,40,1,0,0.507983107,0.492016893
389,26,135603,3,14,1,2,1,1,1,0,0,48,1,0,0.503714156,0.496285844
390,59,441227,3,14,2,12,2,2,1,7298,0,50,1,1,0.483575973,0.516424027
391,38,341943,2,9,3,2,5,1,0,0,0,40,1,0,0.508641334,0.491358666
392,64,38274,6,4,2,9,2,1,1,0,0,40,1,0,0.508070281,0.491929719
393,35,327435,2,10,5,4,5,1,0,0,0,45,1,0,0.507355403,0.492644597
394,27,175262,2,10,1,10,4,1,1,0,0,40,1,0,0.513472707,0.486527293
395,24,376474,2,9,2,3,2,1,1,0,0,65,1,0,0.506554099,0.493445901
396,38,171150,6,4,2,7,2,1,1,3781,0,78,1,0,0.507651342,0.492348658
397,32,459465,2,9,2,7,2,1,1,0,0,40,26,0,0.503377187,0.496622813
398,37,188391,5,12,3,5,5,1,1,0,0,60,1,0,0.508569074,0.491430926
399,37,196373,2,9,2,7,2,1,1,0,0,40,1,0,0.503052691,0.496947309
400,28,122913,2,9,2,6,2,1,1,0,0,40,1,0,0.505102067,0.494897933
401,35,37314,3,16,1,4,1,1,1,0,0,55,1,0,0.501113596,0.498886404
402,37,198492,2,9,1,3,4,1,1,0,0,40,1,0,0.512096281,0.487903719
403,47,20946,1,13,3,5,1,1,0,0,0,40,1,0,0.507090086,0.492909914
404,20,281608,2,10,1,6,1,1,0,0,0,50,1,0,0.513481193,0.486518807
405,31,213643,3,14,3,4,1,1,1,0,1590,60,1,0,0.50442192,0.49557808
406,18,39222,2,7,1,3,4,1,1,0,0,30,1,0,0.611545019,0.388454981
407,23,208238,8,6,1,6,4,1,0,0,0,20,1,0,0.519841128,0.480158872
408,53,261207,2,9,2,5,2,1,1,0,0,40,32,0,0.50358531,0.49641469
409,36,131192,2,9,2,10,2,1,1,0,0,40,1,0,0.504192689,0.495807311
410,75,148214,2,9,7,1,1,1,0,0,0,25,1,0,0.510808911,0.489191089
411,54,155965,2,9,2,9,2,1,1,0,0,56,1,0,0.503166762,0.496833238
412,25,269004,5,11,1,7,4,1,1,0,0,40,1,0,0.512333408,0.487666592
413,47,97883,2,9,3,5,1,1,0,0,0,48,15,0,0.508604493,0.491395507
414,52,177942,2,9,2,1,3,1,0,0,0,40,1,0,0.500242945,0.499757055
415,38,360494,2,15,1,4,1,1,1,0,0,50,1,0,0.500353968,0.499646032
416,45,45136,2,15,2,4,2,1,1,99999,0,60,1,1,0.435139453,0.564860547
417,28,173483,1,13,2,4,3,1,0,5013,0,20,1,0,0.506314579,0.493685421
418,19,205953,2,9,1,3,1,2,1,0,0,20,1,0,0.519299077,0.480700923
419,41,169823,2,15,2,4,2,1,1,0,0,46,1,1,0.494697488,0.505302512
420,18,99591,2,7,1,5,4,1,0,0,0,16,1,0,0.613252372,0.386747628
421,42,32627,2,9,2,8,2,1,1,0,0,40,1,0,0.502347548,0.497652452
422,30,378009,2,9,1,10,4,1,1,0,0,40,1,0,0.512012968,0.487987032
423,48,233511,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
424,51,173987,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
425,45,162302,2,9,3,2,5,1,0,0,0,30,1,0,0.509819397,0.490180603
426,24,192812,3,14,1,4,4,1,0,0,0,40,1,0,0.510978762,0.489021238
427,65,217661,2,9,2,8,2,1,1,0,2246,40,1,0,0.500373381,0.499626619
428,61,353031,2,9,2,8,2,1,1,0,0,60,1,0,0.500307673,0.499692327
429,21,155483,2,10,1,7,1,1,1,0,0,40,1,0,0.513802635,0.486197365
430,41,274158,2,10,2,10,2,1,1,0,0,30,1,0,0.505314235,0.494685765
431,35,26987,1,13,1,4,1,1,0,0,1876,45,1,0,0.500059034,0.499940966
432,49,68493,2,9,4,7,5,2,1,0,0,40,1,0,0.508346478,0.491653522
433,19,257421,2,10,1,12,4,2,0,0,0,15,1,0,0.522379699,0.477620301
434,26,38257,2,9,1,5,5,1,0,0,0,20,1,0,0.517091591,0.482908409
435,22,175586,2,9,1,8,4,2,0,0,0,20,1,0,0.518748843,0.481251157
436,49,316323,2,9,2,8,2,2,1,0,0,48,1,0,0.501126547,0.498873453
437,36,117802,5,11,2,4,2,1,1,0,0,40,1,0,0.501509023,0.498490977
438,18,454950,2,10,1,1,4,1,0,0,0,40,1,0,0.606329145,0.393670855
439,17,284277,2,7,1,5,4,1,1,1055,0,20,1,0,0.613971456,0.386028544
440,32,90409,2,10,1,7,4,1,1,0,0,20,1,0,0.512699302,0.487300698
441,43,248094,2,9,2,10,2,1,1,0,0,44,1,0,0.502045358,0.497954642
442,29,138692,2,9,3,7,1,1,1,0,0,40,1,0,0.508327983,0.491672017
443,46,173938,3,14,2,4,2,1,1,15024,0,50,1,1,0.477818093,0.522181907
444,65,146722,2,8,2,12,2,1,1,0,0,10,1,0,0.505925897,0.494074103
445,31,145439,2,9,2,1,2,4,1,0,0,40,1,0,0.503377187,0.496622813
446,24,324445,2,9,1,10,1,1,0,0,0,40,1,0,0.514047387,0.485952613
447,32,176410,2,9,1,1,4,1,0,0,0,38,1,0,0.5123834,0.4876166
448,25,129275,2,9,1,3,1,1,1,0,0,40,1,0,0.511989527,0.488010473
449,28,399123,2,9,1,3,1,2,1,0,0,40,1,0,0.512807899,0.487192101
450,51,76044,3,14,3,4,5,5,1,4787,0,35,6,0,0.502694981,0.497305019
451,28,87632,2,10,2,6,2,1,1,0,0,43,1,0,0.503005498,0.496994502
452,33,269605,2,9,1,2,1,1,1,0,0,32,1,0,0.50662867,0.49337133
453,46,37718,5,12,2,11,2,1,1,0,1977,50,1,1,0.492508538,0.507491462
454,70,162659,6,4,2,12,2,1,1,0,0,8,1,0,0.508923367,0.491076633
455,45,277434,1,13,2,2,2,1,1,0,0,50,1,1,0.495651051,0.504348949
456,28,209205,2,10,1,1,1,1,1,0,0,44,1,0,0.508346412,0.491653588
457,75,34235,2,9,7,12,1,1,0,2964,0,14,1,0,0.51430683,0.48569317
458,41,141186,2,9,4,1,5,1,0,0,0,40,1,0,0.509635533,0.490364467
459,48,123681,2,10,2,8,2,1,1,0,0,40,1,0,0.50109547,0.49890453
460,31,174215,2,9,2,2,3,1,0,0,0,35,1,0,0.500170561,0.499829439
461,17,96354,2,7,1,5,4,1,1,0,0,40,1,0,0.60945842,0.39054158
462,64,109108,2,9,3,12,1,1,0,0,0,20,1,0,0.513080627,0.486919373
463,37,107302,2,10,2,6,2,1,1,0,0,50,1,0,0.500565881,0.499434119
464,51,250054,2,10,7,5,5,1,0,0,0,40,1,0,0.509177226,0.490822774
465,51,50459,3,14,2,4,2,1,1,0,1740,40,1,1,0.499285464,0.500714536
466,57,22975,3,14,2,2,2,2,1,0,0,40,1,1,0.497281413,0.502718587
467,29,97189,5,11,1,1,4,1,0,0,0,40,1,0,0.511729325,0.488270675
468,28,238859,2,9,1,3,6,1,1,0,0,20,1,0,0.516692803,0.483307197
469,26,239303,1,13,2,1,2,1,1,3942,0,7,1,0,0.508754254,0.491245746
470,33,310655,3,14,2,4,2,1,1,0,0,45,1,1,0.497458037,0.502541963
471,42,276218,1,13,3,2,5,1,0,0,0,38,1,0,0.50497983,0.49502017
472,30,94235,1,13,2,4,2,1,1,0,1977,50,1,1,0.490944452,0.509055548
473,45,135339,2,10,2,7,2,3,1,0,0,45,1,1,0.499653217,0.500346783
474,20,199703,2,9,2,5,2,1,1,0,0,28,1,0,0.513822271,0.486177729
475,36,52532,2,9,2,8,2,1,1,0,0,40,1,0,0.503052691,0.496947309
476,64,186376,1,13,2,4,2,1,1,5178,0,40,1,1,0.49169049,0.50830951
477,29,229124,2,9,2,1,2,1,1,0,0,48,1,0,0.501934974,0.498065026
478,18,152508,2,7,2,6,3,5,0,0,0,20,1,0,0.601097269,0.398902731
479,45,54260,2,9,1,9,1,1,1,0,0,60,1,0,0.508117606,0.491882394
480,31,48520,2,9,2,8,2,1,1,0,0,30,1,0,0.505858237,0.494141763
481,66,439777,8,6,2,7,2,1,1,0,0,25,1,0,0.507692511,0.492307489
482,49,191389,2,9,3,6,1,1,0,0,0,40,1,0,0.507821378,0.492178622
483,45,118714,5,11,2,7,2,1,1,0,0,40,1,0,0.50109547,0.49890453
484,22,34616,2,10,1,5,5,1,0,0,0,20,1,0,0.517393196,0.482606804
485,29,199074,2,9,1,12,4,1,1,0,0,20,1,0,0.514583549,0.485416451
486,20,112858,2,9,1,12,4,1,1,0,0,2,1,0,0.520707679,0.479292321
487,22,199555,2,9,1,8,1,1,1,0,0,48,1,0,0.509956745,0.490043255
488,21,211013,2,10,1,12,4,1,0,0,0,40,1,0,0.519085242,0.480914758
489,46,107425,2,9,3,6,1,1,0,0,0,40,1,0,0.507821378,0.492178622
490,62,106549,5,12,2,1,3,1,0,0,0,40,1,0,0.500747485,0.499252515
491,41,110556,3,14,2,2,3,2,0,0,0,40,1,1,0.496372106,0.503627894
492,46,265097,2,9,2,7,2,1,1,0,0,40,12,0,0.50174992,0.49825008
493,41,215219,2,9,3,7,1,1,0,0,0,40,1,0,0.50880888,0.49119112
494,61,142988,2,10,2,7,2,1,1,0,0,40,1,0,0.50109547,0.49890453
495,64,239450,3,14,2,4,2,1,1,0,0,45,1,1,0.496989736,0.503010264
496,18,162084,2,9,1,5,4,1,0,0,0,40,1,0,0.608703908,0.391296092
497,34,83066,2,9,2,8,2,2,1,0,0,40,1,0,0.503871528,0.496128472
498,36,181705,2,10,5,8,1,1,1,0,0,40,1,0,0.50734926,0.49265074
499,80,138737,2,9,3,1,6,1,0,0,0,20,1,0,0.517254576,0.482745424
500,24,332194,4,5,1,1,6,2,1,0,0,40,1,0,0.516741776,0.483258224
501,20,291979,2,9,1,6,5,1,1,0,0,35,1,0,0.514892989,0.485107011
502,64,162761,2,10,7,6,1,1,1,2354,0,35,1,0,0.508042276,0.491957724
503,21,153643,2,9,1,5,4,2,1,0,0,70,1,0,0.518211073,0.481788927
504,52,30908,2,9,2,9,2,1,1,0,0,60,1,0,0.503166762,0.496833238
505,31,92179,8,6,3,10,1,1,1,0,0,40,1,0,0.511769566,0.488230434
506,66,50408,2,8,2,6,2,1,1,0,0,20,1,0,0.504304734,0.495695266
507,50,191013,2,9,5,6,6,4,0,0,0,40,1,0,0.51004658,0.48995342
508,62,170969,2,10,2,7,2,2,1,0,0,40,1,0,0.503073305,0.496926695
509,19,302229,2,9,1,12,4,2,1,0,0,10,1,0,0.521525095,0.478474905
510,49,80026,6,4,2,7,2,1,1,0,0,50,1,0,0.502610577,0.497389423
511,33,93056,2,9,2,8,2,1,1,0,0,40,1,0,0.503377187,0.496622813
512,38,414791,2,9,2,8,2,1,1,0,0,40,1,0,0.503052691,0.496947309
513,20,37894,2,10,1,1,4,1,0,0,1719,30,1,0,0.522342206,0.477657794
514,31,164243,2,9,2,13,2,1,1,0,0,55,1,0,0.500302786,0.499697214
515,41,36651,2,10,2,7,2,1,1,0,0,45,1,0,0.500250855,0.499749145
516,22,26248,2,9,1,5,4,1,0,0,0,50,1,0,0.515845377,0.484154623
517,41,244522,2,9,2,7,2,1,1,7688,0,42,1,1,0.485709242,0.514290758
518,39,183279,1,13,2,6,2,1,1,7298,0,40,1,1,0.483806096,0.516193904
519,63,177063,2,9,2,8,2,1,1,0,0,40,1,0,0.50290889,0.49709111
520,25,220220,2,9,1,3,1,1,1,0,0,47,1,0,0.510548006,0.489451994
521,58,180779,2,9,2,4,2,1,1,0,0,40,1,0,0.50086068,0.49913932
522,26,238787,1,13,2,6,3,1,0,0,0,20,1,0,0.503119453,0.496880547
523,38,32086,2,10,3,1,4,1,1,0,0,52,1,0,0.508453198,0.491546802
524,35,302149,2,10,2,7,2,3,1,0,0,40,18,0,0.502398255,0.497601745
525,43,136986,1,13,2,2,2,1,1,7298,0,50,1,1,0.481057688,0.518942312
526,47,61062,3,16,5,2,4,3,1,2354,0,45,1,0,0.503815685,0.496184315
527,33,260782,6,4,2,7,2,1,1,0,0,40,6,0,0.507485978,0.492514022
528,21,82061,7,3,1,7,1,5,1,0,0,32,6,0,0.518561364,0.481438636
529,22,254351,2,9,2,13,4,1,1,0,0,40,1,0,0.506167635,0.493832365
530,25,128699,1,13,1,1,1,1,0,0,0,45,1,0,0.507554742,0.492445258
531,59,171328,1,13,4,4,6,2,0,2202,0,37,1,0,0.509678399,0.490321601
532,24,152719,2,10,1,12,4,2,0,0,0,15,23,0,0.519324749,0.480675251
533,42,97688,2,9,2,8,2,1,1,7298,0,40,1,1,0.487150433,0.512849567
534,33,199248,2,10,2,4,3,1,0,0,0,40,1,0,0.500326555,0.499673445
535,25,67240,1,13,1,4,4,1,1,0,0,35,1,0,0.509143064,0.490856936
536,27,1490400,2,10,2,2,2,1,1,0,0,40,1,0,0.503138189,0.496861811
537,36,188503,3,14,1,4,1,1,0,0,0,60,1,0,0.50359567,0.49640433
538,40,180206,5,12,2,2,2,1,1,0,0,40,1,1,0.499993414,0.500006586
539,27,201872,1,13,1,2,1,1,1,0,0,40,1,0,0.505786907,0.494213093
540,36,314373,2,9,3,6,1,1,1,0,0,50,1,0,0.506171539,0.493828461
541,36,107737,2,7,2,7,2,1,1,0,0,40,24,0,0.505355453,0.494644547
542,44,209093,1,13,1,4,1,1,1,0,0,40,1,0,0.50285513,0.49714487
543,48,218357,2,9,5,8,5,1,0,0,0,25,1,0,0.511518317,0.488481683
544,43,163434,2,9,2,7,2,1,1,0,0,40,1,0,0.502347548,0.497652452
545,43,326701,7,3,5,7,1,5,1,0,0,40,6,0,0.511406401,0.488593599
546,41,164612,1,13,2,2,2,1,1,0,1887,50,1,1,0.489105064,0.510894936
547,29,37429,2,9,2,5,3,1,0,0,0,30,1,0,0.506186651,0.493813349
548,31,408208,2,9,1,10,1,2,1,0,0,30,1,0,0.51276618,0.48723382
549,54,105638,4,5,2,7,2,1,1,0,0,40,1,0,0.504052767,0.495947233
550,36,81259,5,12,3,4,5,1,0,0,0,36,1,0,0.50879728,0.49120272
551,37,201141,2,9,3,10,5,1,0,0,0,40,1,0,0.511479931,0.488520069
552,27,394927,2,9,1,7,4,1,1,0,0,40,1,0,0.512987443,0.487012557
553,52,165998,2,15,2,14,2,1,1,7298,0,50,1,1,0.479799936,0.520200064
554,40,41888,2,10,2,8,2,2,1,0,2415,70,1,1,0.49300662,0.50699338
555,24,72887,2,9,1,5,1,3,1,0,0,40,1,0,0.513232669,0.486767331
556,49,56551,4,5,3,7,5,1,0,5455,0,45,1,0,0.504035606,0.495964394
557,22,227603,2,10,1,4,5,1,0,0,0,30,1,0,0.514671314,0.485328686
558,28,203776,2,9,2,7,2,1,1,0,0,45,16,0,0.504050038,0.495949962
559,61,202060,2,9,1,1,1,2,0,0,0,34,1,0,0.509030048,0.490969952
560,59,178282,2,9,2,10,2,1,1,7688,0,40,1,1,0.487692511,0.512307489
561,31,57151,2,10,1,7,1,1,1,0,0,40,1,0,0.507673696,0.492326304
562,35,399455,2,9,4,5,5,1,0,0,0,52,1,0,0.51073343,0.48926657
563,37,52630,2,10,2,7,2,1,1,0,0,40,1,0,0.502398255,0.497601745
564,42,124692,1,13,2,2,2,1,1,0,0,45,1,1,0.49624865,0.50375135
565,21,278254,2,10,1,3,4,2,1,0,0,40,1,0,0.518710675,0.481289325
566,40,162098,2,9,3,1,1,1,0,0,0,40,1,0,0.50880888,0.49119112
567,23,304143,2,10,1,1,4,1,0,0,0,10,1,0,0.517277425,0.482722575
568,37,287031,3,14,2,11,2,1,1,0,0,50,1,1,0.498022763,0.501977237
569,38,102478,2,9,1,2,1,1,0,0,0,40,1,0,0.507814623,0.492185377
570,36,172425,2,9,4,4,5,1,0,0,0,40,1,0,0.509451518,0.490548482
571,48,56664,2,9,3,5,1,1,0,0,0,40,1,0,0.510046245,0.489953755
572,42,247514,2,10,2,3,2,1,1,0,0,40,6,0,0.505047238,0.494952762
573,30,307353,2,9,1,5,5,2,0,0,0,35,1,0,0.513317569,0.486682431
574,37,111129,5,11,2,7,2,1,1,0,0,39,1,0,0.502398255,0.497601745
575,29,190539,3,14,1,4,1,1,1,0,0,55,35,0,0.502409512,0.497590488
576,47,224314,1,13,3,6,1,1,0,0,0,45,1,0,0.503422672,0.496577328
577,47,59987,2,9,2,8,2,1,1,0,2002,42,1,0,0.501794922,0.498205078
578,33,111746,2,9,1,13,1,1,1,0,0,48,1,0,0.505254108,0.494745892
579,24,162958,5,12,1,4,1,1,1,0,1980,50,1,0,0.509900323,0.490099677
580,68,129802,2,9,7,12,1,1,0,0,0,12,1,0,0.512039465,0.487960535
581,43,303155,1,13,2,2,2,1,1,0,0,50,1,1,0.49624865,0.50375135
582,25,301634,5,12,1,2,1,1,1,0,0,40,1,0,0.50808904,0.49191096
583,27,156294,2,9,2,2,3,1,0,0,0,40,1,0,0.502285688,0.497714312
584,50,145033,2,15,2,4,2,1,1,0,2415,60,1,1,0.486039712,0.513960288
585,19,768659,2,10,1,12,1,1,1,0,0,60,1,0,0.513591736,0.486408264
586,32,134679,2,7,1,3,4,2,0,0,0,40,1,0,0.517049054,0.482950946
587,30,188798,2,9,1,1,4,1,0,0,0,40,1,0,0.5123834,0.4876166
588,41,122033,2,10,1,2,5,2,0,0,0,99,1,0,0.506658803,0.493341197
589,21,223515,2,10,1,12,4,1,1,0,0,40,1,0,0.517576563,0.482423437
590,32,235124,2,8,3,5,1,1,1,0,0,30,5,0,0.511947978,0.488052022
591,47,341814,1,13,2,4,3,1,0,0,0,45,1,1,0.49495458,0.50504542
592,34,764638,2,15,1,4,1,1,0,4787,0,47,1,1,0.499701906,0.500298094
593,47,303637,1,13,2,4,2,1,1,0,0,60,1,1,0.49646145,0.50353855
594,31,307543,8,6,1,8,4,1,1,0,0,99,2,0,0.511733741,0.488266259
595,45,151267,2,10,2,5,3,2,0,0,0,25,1,0,0.504723937,0.495276063
596,40,157403,2,10,1,7,5,1,1,0,0,38,1,0,0.507471004,0.492528996
597,31,124483,3,14,1,1,1,3,1,0,0,60,4,0,0.503298729,0.496701271
598,32,26803,2,9,2,2,2,1,1,0,0,50,1,0,0.500235288,0.499764712
599,40,131899,2,10,3,2,1,1,1,0,0,40,1,0,0.504944769,0.495055231
600,37,119992,7,3,2,7,2,1,1,0,2603,60,1,1,0.49584993,0.50415007
601,31,198068,2,15,2,4,2,1,1,0,0,50,1,1,0.495727066,0.504272934
602,31,264351,2,8,5,1,4,1,1,0,0,40,6,0,0.511984086,0.488015914
603,18,352430,2,7,1,12,4,1,1,0,1602,30,1,0,0.613155171,0.386844829
604,61,29797,2,9,3,6,6,1,0,0,0,40,1,0,0.51004658,0.48995342
605,28,54670,5,12,1,6,1,1,0,0,0,40,5,0,0.510908284,0.489091716
606,47,192713,2,9,2,6,2,1,1,0,0,50,1,1,0.499917535,0.500082465
607,55,79662,2,9,2,8,2,1,1,0,0,60,1,0,0.500307673,0.499692327
608,35,190023,2,7,1,10,1,1,1,0,0,40,1,0,0.511445232,0.488554768
609,31,301251,2,9,1,7,4,1,1,0,0,40,1,0,0.510873508,0.489126492
610,36,115336,5,11,2,4,3,1,0,0,0,50,1,1,0.498559795,0.501440205
611,58,98015,3,16,2,4,2,1,1,15024,0,32,1,1,0.478288017,0.521711983
612,33,48189,1,13,2,6,2,1,1,0,0,50,1,1,0.498587814,0.501412186
613,33,248754,1,13,2,4,2,1,1,0,0,45,1,1,0.498088711,0.501911289
614,30,195602,2,8,2,9,2,1,1,0,0,44,1,0,0.504098811,0.495901189
615,45,185797,2,10,1,11,1,1,0,3325,0,60,1,0,0.509852704,0.490147296
616,51,192588,1,13,1,4,1,3,0,0,0,35,14,0,0.50436576,0.49563424
617,44,160837,7,3,2,5,2,1,1,0,0,40,8,0,0.505888027,0.494111973
618,54,128378,3,14,2,1,2,1,1,0,0,40,1,1,0.498162213,0.501837787
619,42,335846,1,13,1,2,5,1,0,0,0,50,1,0,0.503537681,0.496462319
620,19,179991,2,9,1,5,4,1,0,0,0,35,1,0,0.520341987,0.479658013
621,31,151763,2,10,2,10,2,1,1,0,0,40,1,0,0.503862765,0.496137235
622,34,127875,1,13,1,1,1,1,0,0,0,20,1,0,0.509038202,0.490961798
623,27,132686,2,9,2,8,2,1,1,0,0,50,1,0,0.504050038,0.495949962
624,44,240900,1,13,2,6,2,1,1,0,0,40,1,1,0.498402759,0.501597241
625,35,65876,5,11,2,7,2,1,1,0,0,42,1,0,0.500956018,0.499043982
626,46,165852,2,10,2,2,2,1,1,0,0,40,1,1,0.499395777,0.500604223
627,30,437458,2,10,2,6,2,1,1,0,0,40,1,0,0.502332628,0.497667372
628,63,261995,2,10,2,2,2,1,1,0,0,40,1,0,0.500554772,0.499445228
629,37,342480,1,13,2,2,2,2,1,0,0,40,1,1,0.499214875,0.500785125
630,58,270131,7,3,7,5,5,1,0,0,0,70,6,0,0.512497153,0.487502847
631,48,216414,1,13,2,2,2,1,1,0,1977,70,1,1,0.488507726,0.511492274
632,30,259425,8,6,1,10,1,1,1,0,0,50,1,0,0.510328017,0.489671983
633,45,144086,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
634,63,246124,1,13,2,4,2,1,1,0,0,50,1,1,0.497620404,0.502379596
635,53,321865,2,15,1,1,1,1,1,0,0,40,1,0,0.501382664,0.498617336
636,42,32080,2,9,5,10,5,1,0,0,0,40,1,0,0.510775116,0.489224884
637,31,201697,1,13,2,4,3,1,0,0,0,40,1,1,0.498023984,0.501976016
638,32,300687,3,14,1,4,1,2,1,0,0,40,1,0,0.504670526,0.495329474
639,27,307724,2,10,1,1,1,1,0,0,0,40,5,0,0.511298229,0.488701771
640,60,40856,2,9,4,7,1,1,1,0,1741,40,1,0,0.508713065,0.491286935
641,24,115085,2,9,2,12,6,1,1,0,0,40,1,0,0.50870991,0.49129009
642,37,202139,1,13,1,4,1,1,0,0,0,20,1,0,0.508149218,0.491850782
643,34,190151,2,9,5,1,5,1,0,0,0,32,1,0,0.510340415,0.489659585
